SeriousDlqin2yrs,RevolvingUtilizationOfUnsecuredLines,age,NumberOfTime30-59DaysPastDueNotWorse,DebtRatio,MonthlyIncome,NumberOfOpenCreditLinesAndLoans,NumberOfTimes90DaysLate,NumberRealEstateLoansOrLines,NumberOfTime60-89DaysPastDueNotWorse,NumberOfDependents
0.612740601,0.978912979,28,2,675.0,2038.999172746595,7,1,0,2,0.0
0.006611103,0.030139212,76,0,0.015484515,2001.0,5,0,0,0,0.0
0.044920698,0.8850046,65,0,5589.0,4298.552817003842,6,0,2,0,0.0
0.20652532,0.9999999,54,1,0.113884007,2844.0,0,0,0,0,0.0
0.022172958,0.291033485,41,0,2003.0,3729.7281161300184,10,0,1,0,0.0
0.013751739,0.061433893,40,0,0.304659014,7404.0,3,0,2,0,0.0
0.005861538,0.008727786,59,0,0.150012186,8205.0,7,0,1,0,1.0
0.016724367,0.09229527,40,0,0.349328215,4167.0,9,0,1,0,0.0
0.065965422,0.571149231,32,1,0.136551286,3148.0,4,0,0,0,0.0
0.020352545,0.379727441,34,0,818.0,0.0,7,0,0,0,2.0
0.06602359,0.812164229,57,0,0.538064226,4452.0,12,0,1,0,0.0
0.011075966,0.149952223,71,0,0.741350446,3583.0,4,0,2,0,0.0
0.388881851,1.239600666,46,0,0.0048,7499.0,2,1,0,0,2.0
0.012324337,0.0,51,0,0.0,4580.0,4,0,0,0,0.0
0.095329847,0.482468532,41,1,0.367657318,14333.0,15,0,2,0,0.0
0.008838656,0.0,58,0,0.103392569,3713.0,5,0,0,0,1.0
0.009785843,0.038477719,55,0,0.419938139,4202.0,6,0,2,0,2.0
0.018058363,0.0,54,0,0.229685621,5820.0,4,0,1,0,0.0
0.00661347,0.017196637,86,0,0.076584683,5000.0,3,0,0,0,0.0
0.018248336,0.181763647,40,0,0.125408052,3675.0,2,0,0,0,4.0
0.007676817,0.0,61,0,0.1585293,18412.0,8,0,1,0,1.0
0.013232352,0.119052027,52,0,0.131024634,2800.0,2,0,0,0,0.0
0.016822803,0.069850462,52,0,0.50879567,2216.0,12,0,1,0,0.0
0.009623152,0.001145609,45,0,0.250499857,3500.0,5,0,1,0,0.0
0.022062158,0.255032004,66,0,0.303727715,3084.0,17,0,1,0,0.0
0.054076479,0.802081827,70,0,0.266336683,20000.0,12,0,0,0,0.0
0.146600096,0.045797503,57,3,2833.0,4312.246607933689,14,0,1,0,0.0
0.011080816,0.0,71,0,0.307448759,6000.0,7,0,2,0,0.0
0.00468144,0.010512551,66,0,0.14345747,6900.0,8,0,2,0,2.0
0.004386629,0.031498425,64,0,0.170848105,7333.0,4,0,1,0,0.0
0.023683005,0.0,42,0,0.168567411,6400.0,2,0,1,0,2.0
0.028453875,0.267994991,65,0,0.647454453,11745.0,13,0,3,0,0.0
0.014973275,0.180200825,54,0,0.098465766,8733.0,4,0,0,0,0.0
0.003577232,0.031704017,72,0,0.091402456,3500.0,4,0,1,0,1.0
0.008200699,0.020665978,56,0,0.20319393,11333.0,9,0,1,0,0.0
0.014926859,0.147607449,77,0,0.659811482,3500.0,11,0,2,0,0.0
0.092049976,0.980599647,28,0,0.473777778,1124.0,7,0,0,0,0.0
0.013095976,0.011647331,91,0,0.660506329,3949.0,6,0,2,0,0.0
0.004481174,0.020452686,74,0,0.197034994,5800.0,6,0,1,0,1.0
0.08945007,1.057836532,68,0,0.604381202,5340.0,7,0,1,0,0.0
0.111555083,0.996829526,47,0,1.056864946,2672.0,9,0,2,0,0.0
0.006557982,0.055280919,72,0,3.5505816,2836.0,5,0,0,0,0.0
0.02250329,0.386538409,41,0,0.319736394,8800.0,4,0,1,0,1.0
0.009382511,0.027306542,71,0,0.335373771,10781.0,12,0,2,0,1.0
0.007352375,0.038602457,65,0,0.003666422,15000.0,4,0,0,0,0.0
0.018950676,0.127927092,50,0,0.246795151,11466.0,16,0,3,0,0.0
0.00415558,0.013504042,71,0,1524.0,3197.946361893558,5,0,1,0,0.0
0.680778947,1.103039211,58,2,0.32835038,7625.0,13,5,1,7,1.0
0.680633333,0.9999999,52,0,0.436839176,14375.0,4,3,1,2,2.0
0.019061014,0.190535997,52,0,0.325482179,11250.0,20,0,2,0,0.0
0.079178671,0.03136513,58,1,0.497475059,8118.0,20,0,6,0,0.0
0.024992036,0.113747253,35,0,0.429163619,4100.0,9,0,1,0,1.0
0.016976428,0.29763721,42,0,0.249457205,8750.0,6,0,1,0,3.0
0.018866599,0.252812924,41,0,0.535558464,4583.0,7,0,2,0,2.0
0.029428893,0.490516983,63,0,2.697795071,1541.0,10,0,2,0,0.0
0.082501619,0.9999999,41,0,0.158650843,1600.0,1,0,0,0,0.0
0.017534345,0.013866482,48,0,0.250590087,5083.0,13,0,2,0,0.0
0.007826967,0.024399436,59,0,0.234614843,7100.0,11,0,1,0,1.0
0.203056244,0.038845447,63,0,0.258164852,4500.0,6,2,1,0,0.0
0.098908841,0.963394343,45,0,120.0,2924.0831007869024,3,0,0,0,1.0
0.036868277,0.482129468,41,0,409.0,2443.845450332383,3,0,0,0,2.0
0.007279122,0.045237213,73,0,0.177278402,800.0,12,0,0,0,0.0
0.023259024,0.028394321,28,0,0.098980204,5000.0,9,0,0,0,0.0
0.007756842,0.042285139,75,0,0.317841079,2000.0,11,0,0,0,0.0
0.007351207,0.17819109,59,0,1368.0,2972.3279995141065,3,0,1,0,0.0
0.025629882,0.403091057,35,0,0.211175866,5833.0,6,0,0,0,3.0
0.009810914,0.0,78,0,0.0,0.0,1,0,0,0,0.0
0.00784969,0.023844931,62,0,0.001856878,7000.0,2,0,0,0,0.0
0.008870024,0.087456985,83,0,0.024469637,8908.0,11,0,0,0,0.0
0.064320958,0.002003451,80,0,6345.0,8122.151606726149,17,0,6,0,0.0
0.014324136,0.233721395,54,0,0.256813059,14640.0,11,0,2,0,0.0
0.116896155,0.9999999,39,0,0.019486545,3232.0,2,0,0,0,0.0
0.011121642,0.040983296,55,0,0.065261926,3416.0,3,0,0,0,0.0
0.25388728,0.923907609,46,2,0.369977499,3110.0,4,0,0,0,4.0
0.008289717,0.032873018,66,0,2006.0,4067.7061929829056,12,0,1,0,0.0
0.014087965,0.015796841,44,0,0.342496285,2691.0,7,0,1,0,1.0
0.013866421,0.059087576,47,0,78.0,3184.4043697557026,9,0,0,0,0.0
0.053495365,0.316561146,50,0,0.006037001,5134.0,4,0,0,0,0.0
0.03302013,0.357326139,37,0,0.34688549,8042.0,12,0,1,0,2.0
0.050163142,0.648725212,27,0,0.298294328,2520.0,5,0,0,0,0.0
0.063032771,0.9999999,28,0,0.133041849,1600.0,4,0,0,0,1.0
0.008648135,0.016384128,56,0,0.137532355,11589.0,13,0,1,0,1.0
0.031126916,0.306127195,28,0,0.020794455,3750.0,6,0,0,0,1.0
0.016611596,0.004849758,49,0,3851.0,5289.395124144916,6,0,3,0,0.0
0.033329987,0.441839974,42,0,0.259337033,6666.0,9,0,1,0,3.0
0.044693792,0.095967356,47,0,1.176373019,5425.0,6,0,4,0,2.0
0.009087966,0.029053337,76,0,0.052416867,50250.0,9,0,2,0,0.0
0.035892794,0.095516179,46,1,0.458610099,14000.0,10,0,2,0,5.0
0.235126424,0.447234545,39,2,1.265346931,5000.0,29,0,3,0,2.0
0.007800067,0.005419427,78,0,0.005851375,3417.0,14,0,0,0,0.0
0.066756601,0.9999999,22,0,0.0,2450.0,1,0,0,0,1.0
0.036931877,0.23424755,48,0,1.067055394,2400.0,13,0,3,0,3.0
0.007237769,0.007633037,72,0,0.194967017,4092.0,13,0,1,0,0.0
0.037308284,0.3896668,58,0,0.280625033,18750.0,11,0,4,0,4.0
0.01043779,0.065682239,62,0,1053.0,3630.5093606692008,6,0,1,0,0.0
0.085905204,0.696422118,27,0,0.426912929,1894.0,10,0,0,0,0.0
0.060799522,0.608272088,46,0,1588.0,3770.9454381284663,10,0,0,0,2.0
0.021239053,0.0,38,0,0.61040856,6167.0,10,0,2,0,1.0
0.049921159,0.9999999,52,0,2252.0,3494.349953486148,5,0,1,0,0.0
0.01641764,0.0,43,0,1107.0,2294.204439303464,2,0,1,0,0.0
0.059820852,0.9999999,50,0,0.51144792,3100.0,6,0,1,0,1.0
0.012987972,0.005601218,52,0,1.665615142,950.0,7,0,1,0,0.0
0.014081786,0.073411053,42,0,0.396747253,11374.0,9,0,2,0,3.0
0.06451401,0.579003209,37,0,0.614461538,3249.0,6,0,1,0,1.0
0.012431065,0.10222985,61,0,0.346633416,3608.0,12,0,1,0,0.0
0.068162857,0.862266351,38,0,0.213139343,6666.0,7,0,0,0,0.0
0.033194785,0.393774078,53,0,0.507982583,6200.0,14,0,3,0,1.0
0.011888631,0.012484092,62,0,0.154605674,8000.0,2,0,1,0,0.0
0.00696646,0.089254186,60,0,0.247566991,7500.0,14,0,2,0,0.0
0.019501726,0.021088992,35,0,0.474540123,3750.0,8,0,1,0,1.0
0.007969729,0.109847113,75,0,0.184337349,2489.0,6,0,0,0,0.0
0.189289703,0.93838682,44,2,0.10499475,6666.0,6,0,0,0,1.0
0.007556238,0.003043346,81,0,2.0,1649.4075597227804,2,0,0,0,0.0
0.009134695,0.066743551,55,0,0.23009276,8300.0,11,0,2,0,1.0
0.341262496,1.03398867,64,4,0.169737678,11016.0,6,0,1,0,1.0
0.033045558,0.542554782,45,0,3086.0,5078.397839971723,9,0,1,0,4.0
0.024166661,0.0,33,0,169.0,2868.9409231641457,8,0,0,0,0.0
0.011823841,0.138037679,75,0,0.099337748,1660.0,8,0,0,0,0.0
0.008100752,0.0,62,0,848.0,3241.720785932184,4,0,1,0,0.0
0.014300206,0.172644072,61,0,0.363907426,7042.0,9,0,2,0,1.0
0.048903975,0.153920225,72,1,0.127110605,21083.0,9,0,2,0,1.0
0.01114883,0.232038398,73,0,0.104801404,6268.0,3,0,0,0,0.0
0.049399972,0.493982114,56,0,1.618966496,1760.0,10,0,3,0,0.0
0.012100506,0.0,96,0,0.0,3500.0,3,0,0,0,0.0
0.041347715,0.89693404,68,0,0.471449186,4850.0,7,0,0,0,1.0
0.067036392,0.594108305,45,0,2931.0,3835.564615634583,9,0,1,0,0.0
0.005072973,0.004499934,69,0,8.0,2343.8131319471195,3,0,0,0,0.0
0.229013041,0.674188704,43,2,0.632040884,9000.0,20,0,1,0,2.0
0.051829586,0.9999999,83,0,4.0,1903.691616050735,3,0,0,0,0.0
0.055140227,0.572499279,53,0,0.708902134,5200.0,13,0,1,0,0.0
0.233904283,0.002618143,52,0,43.0,4448.0039003329375,41,1,0,0,0.0
0.056539529,0.9999999,87,0,2.0,1462.635666097754,1,0,0,0,0.0
0.007988671,0.029121781,63,0,0.135395836,8500.0,17,0,1,0,0.0
0.022746881,0.091459519,47,0,0.638920135,5333.0,15,0,2,0,1.0
0.431902053,0.900398406,53,0,0.11105318,5753.0,4,1,0,1,0.0
0.019298534,0.056248835,51,0,5181.0,4164.019918290099,13,0,1,0,0.0
0.262538835,0.300733263,61,2,107.0,2146.1242527486793,2,0,0,1,0.0
0.024938655,0.0,56,0,0.041958042,1000.0,1,0,0,0,0.0
0.011574687,0.269102751,59,0,1848.0,5260.450417555056,14,0,2,0,0.0
0.012897327,0.028076288,40,0,0.018490755,2000.0,4,0,0,0,0.0
0.051287138,0.372318745,37,1,0.502317369,4530.0,9,0,1,0,3.0
0.012290941,0.0,55,0,3061.0,3914.8690043917068,8,0,1,0,0.0
0.017319148,0.023436035,38,0,0.533439209,5666.0,4,0,2,0,2.0
0.018484654,0.079215686,49,0,0.30562579,6327.0,7,0,1,0,1.0
0.033992864,0.34241908,37,0,0.433126182,3700.0,5,0,0,0,0.0
0.0165806,0.032747834,47,0,0.262549393,6832.0,14,0,3,0,1.0
0.006161059,0.004407103,56,0,0.235095137,9459.0,7,0,2,0,2.0
0.23574318,0.366541162,62,0,0.691494982,13250.0,24,0,5,1,3.0
0.057047661,0.497443841,54,0,5512.0,6758.336553382286,18,0,3,0,0.0
0.005504118,0.008350291,68,0,0.035288928,6800.0,6,0,0,0,0.0
0.004960118,0.058827662,63,0,0.22971707,5336.0,4,0,1,0,0.0
0.009915043,0.117068778,57,0,0.327581485,3650.0,7,0,1,0,1.0
0.01845736,0.0,41,0,0.256862745,6119.0,11,0,1,0,0.0
0.225934302,0.781158796,49,2,0.262543018,22083.0,11,0,2,1,3.0
0.051224135,0.728660678,50,0,0.144571295,8583.0,8,0,0,0,0.0
0.024322082,0.424578771,52,0,0.296450601,18481.0,6,0,1,0,2.0
0.019713294,0.141597019,46,0,0.507282153,4050.0,5,0,1,0,0.0
0.309700559,0.525636993,36,2,0.597005742,4875.0,15,0,4,0,0.0
0.006536952,0.064278073,64,0,0.237219803,6200.0,11,0,2,0,1.0
0.013546538,0.195737265,66,0,0.302774311,10416.0,10,0,3,0,0.0
0.005455398,0.092686829,60,0,0.217866982,12704.0,6,0,1,0,2.0
0.020208903,0.108717389,39,0,0.062993001,9000.0,6,0,0,0,0.0
0.014450384,0.00038684,62,0,0.068707285,13753.0,7,0,2,0,1.0
0.006943526,0.150772126,61,0,1731.0,5754.774767647362,11,0,1,0,1.0
0.079492255,0.751477994,41,0,0.818950931,6500.0,6,0,2,0,2.0
0.067940517,0.023710868,62,1,764.0,3687.207831907434,18,0,0,0,0.0
0.062673136,0.680207151,52,0,0.484224682,9666.0,14,0,1,0,1.0
0.490811098,0.962866109,28,1,0.584975721,3500.0,8,0,1,2,1.0
0.0878397,0.845093155,37,0,0.517303533,2773.0,11,0,0,0,0.0
0.008148176,0.02602187,54,0,0.268248341,11000.0,9,0,1,0,5.0
0.247912367,0.576360858,80,0,0.328237084,13800.0,10,1,3,0,0.0
0.017240184,0.0,42,0,0.022687609,4583.0,4,0,0,0,2.0
0.009852217,0.0,60,0,0.232606438,6740.0,5,0,1,0,0.0
0.006779326,0.022893755,88,0,0.005665722,6000.0,3,0,0,0,0.0
0.014161233,0.006408613,48,0,0.310137972,3333.0,7,0,0,0,1.0
0.011195052,0.027845297,89,0,1763.0,2599.971814458935,3,0,1,0,0.0
0.013511041,0.0,40,0,0.231076892,10000.0,6,0,1,0,1.0
0.00657007,0.004645061,60,0,1374.0,3818.3812221678713,7,0,1,0,0.0
0.020772298,0.070795443,70,0,0.261801888,6248.0,27,0,1,0,1.0
0.061086477,0.450473052,47,0,0.634433639,7300.0,15,0,3,0,3.0
0.016242191,0.336607736,57,0,0.329766984,15234.0,13,0,2,0,0.0
0.009865491,0.0,67,0,0.204708006,14400.0,8,0,2,0,0.0
0.017850648,0.090537412,57,0,0.027486257,2000.0,9,0,0,0,2.0
0.01643469,0.249346305,54,0,0.25545807,4900.0,14,0,0,0,0.0
0.125264806,0.828997839,60,0,3030.0,10389.31134895646,37,0,2,0,2.0
0.106839712,0.9999999,31,0,0.088205128,2924.0,1,0,0,0,1.0
0.020577658,0.024181657,30,0,0.3768,4999.0,10,0,2,0,0.0
0.008906887,0.001821033,68,0,0.106126258,15000.0,15,0,1,0,1.0
0.101039068,0.408637874,29,0,0.000731529,4100.0,1,0,0,0,1.0
0.007005185,0.101717886,69,0,2120.0,6018.819639192148,8,0,1,0,2.0
0.004576931,0.01450702,83,0,0.00385439,2334.0,4,0,0,0,0.0
0.168604783,0.957260685,27,0,5.68081761,635.0,9,0,2,0,2.0
0.234648167,0.894591102,41,1,0.826071365,5576.0,17,0,1,0,0.0
0.182485511,0.441260693,61,1,0.265160118,26417.0,19,0,4,1,2.0
0.018820965,0.0,48,0,0.15052768,5400.0,2,0,1,0,0.0
0.007615148,0.056324863,53,0,0.254464807,8566.0,8,0,2,0,1.0
0.148133204,0.174806533,70,2,8864.0,9642.999691294473,20,0,3,0,1.0
0.012696214,0.0,37,0,0.144435548,6244.0,6,0,0,0,4.0
0.021609494,0.130579614,26,0,0.275724276,1000.0,2,0,0,0,0.0
0.018905883,0.055942922,42,0,0.927051672,4605.0,7,0,2,0,0.0
0.084543441,0.733688415,44,0,0.037808467,4416.0,1,0,0,0,3.0
0.073133581,0.374356475,64,1,0.084102102,28833.0,13,0,1,0,0.0
0.00666826,0.000213951,72,0,0.0,2768.188846119987,8,0,0,0,0.0
0.01347304,0.0,46,0,0.0,14000.0,3,0,0,0,2.0
0.078024522,0.562292623,40,1,0.397790684,8780.0,7,0,1,0,2.0
0.048051781,0.718620809,62,0,0.556377449,5001.0,5,0,1,0,0.0
0.076567502,0.99950025,28,0,0.575212394,2000.0,3,0,1,0,0.0
0.01546101,0.097752141,63,0,1112.0,4424.706901197873,22,0,1,0,0.0
0.006062473,0.109615628,64,0,0.005384239,14300.0,3,0,0,0,1.0
0.018391436,0.272319824,64,0,0.750904063,4700.0,21,0,2,0,0.0
0.447131404,0.562291805,44,2,0.220939819,10916.0,8,2,1,0,0.0
0.047171019,0.554532507,75,0,0.50667528,4643.0,18,0,2,0,0.0
0.112357042,0.15364106,42,2,0.980862611,3500.0,6,0,2,0,1.0
0.014705613,0.0,39,0,0.851366363,4500.0,6,0,1,0,2.0
0.010595364,0.090558492,44,0,0.50355927,3230.0,3,0,1,0,3.0
0.066152619,0.126727824,41,1,0.45301079,5745.0,20,0,1,0,3.0
0.071774779,0.726163414,52,0,4276.0,4152.004891250845,13,0,1,0,0.0
0.0062099,0.039807628,60,0,25.0,2705.446549488399,4,0,0,0,0.0
0.05811368,0.9999999,64,0,0.0,6700.0,1,0,0,0,0.0
0.009040889,0.071939944,47,0,1277.0,3455.357773984687,5,0,1,0,0.0
0.125982358,0.596280744,27,1,0.067786443,5000.0,5,0,0,0,0.0
0.007297398,0.084969373,58,0,2279.0,4790.9648119468,8,0,2,0,0.0
0.012002517,0.002420925,37,0,0.318585177,8000.0,5,0,1,0,0.0
0.013049069,0.046798561,49,0,0.306744364,10467.0,21,0,2,0,0.0
0.00703751,0.044883763,65,0,0.255074493,10000.0,10,0,1,0,1.0
0.017817026,0.276451339,37,0,0.415551537,5529.0,5,0,1,0,1.0
0.02757188,0.427046402,38,0,0.28836132,3453.0,5,0,0,0,2.0
0.007362034,0.051099148,67,0,0.208639568,20000.0,11,0,2,0,0.0
0.016359044,0.009170826,62,0,2612.0,6578.446050612377,16,0,3,0,0.0
0.051694279,0.714747681,45,0,0.594634507,4062.0,6,0,1,0,2.0
0.017396542,0.020521003,42,0,0.380925508,10631.0,9,0,2,0,2.0
0.011069552,0.015039733,56,0,0.187591885,3400.0,17,0,1,0,0.0
0.137607419,0.9999999,45,0,0.0,1166.0,0,0,0,0,0.0
0.018882362,0.010602848,31,0,0.258867224,5384.0,6,0,0,0,0.0
0.015800057,0.124056095,77,0,0.22095829,2900.0,14,0,0,0,0.0
0.182519986,0.9999999,47,1,0.118675013,3833.0,2,0,0,0,0.0
0.050489024,0.175904479,74,0,10267.0,4939.353319202921,9,0,3,0,0.0
0.016624687,0.218679466,41,0,1694.0,2675.446208787367,3,0,1,0,0.0
0.025137483,0.170195745,72,0,3762.0,6777.052913552099,15,0,4,0,0.0
0.025132581,0.016111728,49,0,1.301739652,3333.0,19,0,1,0,2.0
0.007619108,0.033349166,68,0,0.262794573,4200.0,16,0,2,0,0.0
0.009992007,0.127848402,63,0,307.0,3099.004309934662,8,0,0,0,0.0
0.037733631,0.109652823,59,1,0.626804887,2700.0,3,0,1,0,0.0
0.0135964,0.0,51,0,0.351430761,7827.0,11,0,1,0,0.0
0.01453582,0.016686457,46,0,0.001342539,5213.0,6,0,0,0,0.0
0.08572155,0.9999999,37,0,0.115502855,2276.0,1,0,0,0,0.0
0.011146486,0.001121896,44,0,0.332954975,7928.0,6,0,1,0,2.0
0.092068204,0.049235546,51,0,0.373950038,9166.0,4,0,1,1,0.0
0.030069625,0.598175228,66,0,0.16557873,6280.0,4,0,1,0,0.0
0.369867232,0.0,33,0,0.0,2744.088228592755,4,1,0,1,0.0
0.01879872,0.016248475,56,0,0.324723947,21100.0,17,0,4,0,0.0
0.035919368,0.567287785,38,0,0.326237213,3616.0,5,0,0,0,0.0
0.005518686,0.02320332,67,0,178.0,2848.382258788864,5,0,0,0,0.0
0.010827271,0.016428322,57,0,770.0,3851.9014774947464,7,0,1,0,0.0
0.022087104,0.245426412,47,0,0.564287143,5000.0,10,0,1,0,3.0
0.019398699,0.239835327,60,0,0.33234163,13780.0,15,0,2,0,3.0
0.005985158,0.085180964,73,0,0.338636775,11061.0,6,0,2,0,0.0
0.092625318,0.138403187,72,2,0.089432023,7200.0,7,0,0,0,0.0
0.011000346,0.038999093,46,0,0.007152241,6850.0,3,0,0,0,0.0
0.015288691,0.152550131,56,0,0.227272727,4333.0,8,0,0,0,0.0
0.018799018,0.123258833,42,0,757.0,3358.458377276811,9,0,0,0,2.0
0.0055719,0.010236573,61,0,11.0,2679.9372589788163,4,0,0,0,0.0
0.027609988,0.121832277,58,0,3.516802906,1100.0,16,0,3,0,1.0
0.018520823,0.260939955,63,0,0.205369894,3500.0,11,0,0,0,0.0
0.07254736,0.9999999,50,0,0.113372093,4815.0,5,0,0,0,0.0
0.48580529,0.759448293,42,3,0.905239961,4083.0,17,1,1,0,2.0
0.120134984,0.977524998,29,0,402.0,0.0,9,0,0,0,0.0
0.011341669,0.001076228,45,0,0.248796742,2700.0,5,0,0,0,2.0
0.011084159,0.004087481,63,0,389.0,3177.5598784478298,9,0,0,0,0.0
0.129564179,0.670874596,28,0,1.422525825,3000.0,10,0,2,0,0.0
0.008016281,0.010964448,73,0,0.515591526,4200.0,9,0,1,0,0.0
0.025573801,0.239058765,40,0,2679.0,3753.9986671588536,11,0,1,0,0.0
0.027671684,0.378283342,51,0,0.224958341,5400.0,14,0,0,0,1.0
0.121677096,0.044891254,55,2,0.375629796,12900.0,16,0,0,0,3.0
0.007632053,0.090927859,57,0,0.02089791,10000.0,5,0,0,0,1.0
0.017456529,0.455836628,56,0,0.255529226,10127.0,5,0,1,0,1.0
0.103911968,0.275483028,66,2,0.478861848,13600.0,27,0,2,0,0.0
0.005530427,0.0199995,63,0,0.098422543,7416.0,8,0,1,0,0.0
0.008102176,0.076436072,61,0,0.006928406,4329.0,7,0,0,0,0.0
0.31909503,0.773579464,59,1,1219.0,3706.735515489569,9,1,0,0,0.0
0.125832494,0.405684359,44,2,0.242911959,9381.0,14,0,0,0,0.0
0.514628511,0.955718804,55,2,0.591663843,2950.0,6,1,1,1,2.0
0.07090896,0.764969657,36,0,0.356988082,3691.0,9,0,0,0,0.0
0.273307518,0.9999999,57,0,237.0,2979.3308741006094,4,1,0,0,0.0
0.022366291,0.068482039,66,0,0.223737177,7700.0,22,0,1,0,1.0
0.107874881,0.9999999,51,0,0.043626449,4400.0,10,0,0,0,2.0
0.006253625,0.181312747,65,0,0.142735514,19966.0,5,0,1,0,0.0
0.014444091,0.250697855,69,0,0.856857257,2500.0,4,0,0,0,0.0
0.357219921,0.9999999,24,0,0.042978511,2000.0,1,1,0,0,0.0
0.011041178,0.018131055,45,0,0.422627207,12400.0,8,0,2,0,3.0
0.040381054,0.474097061,37,0,165.0,2264.9016220699746,2,0,0,0,1.0
0.011303386,0.058057968,46,0,0.239965719,7000.0,11,0,1,0,1.0
0.021889515,0.383570701,66,0,0.329137357,2700.0,8,0,0,0,1.0
0.00824985,0.166248723,63,0,0.229692577,4000.0,9,0,1,0,0.0
0.007106631,0.0,61,0,0.114397321,3583.0,4,0,0,0,0.0
0.091744769,0.813543211,36,0,1.56928839,800.0,5,0,0,0,2.0
0.145880413,0.907694647,27,0,0.318622848,3194.0,13,0,0,0,1.0
0.027250639,0.373595987,43,0,0.390807941,13750.0,11,0,2,0,0.0
0.217527514,0.450331126,39,0,0.010712755,7000.0,2,1,0,0,4.0
0.103749276,0.664351121,32,0,2.363084613,2800.0,13,0,2,0,0.0
0.097063261,0.363691122,47,2,0.477061114,5906.0,10,0,1,0,2.0
0.467701289,0.624750499,33,0,0.286452947,2900.0,6,2,0,1,3.0
0.003893275,0.016675043,68,0,0.215673141,7464.0,4,0,1,0,0.0
0.014515359,0.08309574,32,0,0.158792651,1523.0,4,0,0,0,0.0
0.090037451,1.002502132,45,0,3023.0,3363.629593924864,5,0,1,0,0.0
0.358515031,0.425082131,47,0,0.065539112,3310.0,4,1,0,1,3.0
0.033589884,0.646433872,69,0,0.271490414,4850.0,9,0,0,0,0.0
0.08465613,0.981462964,50,0,0.918416317,3333.0,5,0,1,0,0.0
0.049656808,0.565770679,60,0,0.026336294,6416.0,5,0,0,0,0.0
0.005059159,0.018061936,64,0,364.0,2851.811784476226,3,0,1,0,0.0
0.374223209,1.034386246,51,0,0.925255891,4200.0,7,1,2,0,0.0
0.026605129,0.531842657,59,0,0.275191879,8077.0,7,0,1,0,1.0
0.026932656,0.494935811,69,0,0.440139965,4000.0,11,0,0,0,0.0
0.035163192,0.35922752,51,0,648.0,0.0,13,0,0,0,2.0
0.189437911,0.186062982,52,1,0.298570961,9166.0,15,1,1,0,0.0
0.029737125,0.077349919,40,0,3.277361319,2000.0,12,0,3,0,3.0
0.018475973,0.018163639,45,0,0.302423113,2145.0,5,0,0,0,0.0
0.043290286,0.769889254,59,0,0.354735152,4983.0,6,0,0,0,1.0
0.01233404,0.148311623,69,0,0.330281023,3166.0,15,0,1,0,1.0
0.10043056,0.168182468,30,0,0.635086884,4200.0,7,0,1,1,0.0
0.004729369,0.103955658,73,0,0.172388869,8300.0,4,0,1,0,0.0
0.006566808,0.07251457,60,0,0.105715944,18946.0,9,0,1,0,1.0
0.011490122,0.0,86,0,0.010799136,4166.0,3,0,0,0,1.0
0.093655297,0.9999999,36,0,0.080764075,2983.0,2,0,0,0,2.0
0.019605102,0.38626913,65,0,3092.0,4889.468768360725,12,0,2,0,0.0
0.045362642,0.121528651,78,1,0.078403078,2078.0,9,0,0,0,0.0
0.322936127,0.9999999,40,0,0.001153403,2600.0,0,1,0,1,2.0
0.017932314,0.334690138,61,0,0.551694329,5783.0,14,0,1,0,0.0
0.039848771,0.055587205,67,1,700.0,2935.799591927503,5,0,0,0,0.0
0.031545911,0.689238513,72,0,0.236173662,5550.0,8,0,0,0,0.0
0.015305889,0.081368059,50,0,0.503654413,9166.0,13,0,1,0,0.0
0.007840435,0.032083741,93,0,0.004061289,5416.0,2,0,0,0,0.0
0.042192777,0.335664336,56,0,0.009082652,1100.0,1,0,0,0,0.0
0.254954702,0.838632274,53,2,0.024995001,5000.0,2,0,0,0,2.0
0.013082278,0.258760814,66,0,1714.0,4013.753489328548,10,0,1,0,0.0
0.005519153,0.033704246,74,0,0.188432549,6500.0,14,0,1,0,0.0
0.235210133,1.000618541,60,2,6218.0,5167.163881410547,12,0,2,0,0.0
0.120259405,0.951368057,31,0,0.306713414,7700.0,11,0,3,0,0.0
0.014825274,0.01985514,50,0,0.862610683,3500.0,14,0,1,0,3.0
0.009619976,0.210328277,68,0,2914.0,4887.912130011081,10,0,2,0,0.0
0.026287003,0.314853214,41,0,0.188978298,4100.0,7,0,0,0,2.0
0.010948244,0.242144447,64,0,0.420315582,5069.0,6,0,1,0,0.0
0.022651895,0.026054257,64,0,1.034386246,2500.0,29,0,1,0,0.0
0.007114755,0.00780176,65,0,32.0,4625.600382690339,11,0,0,0,1.0
0.031281747,0.212881356,50,0,0.697391146,11000.0,20,0,3,0,1.0
0.13461291,0.969534608,41,0,0.533808983,6166.0,16,0,2,0,3.0
0.012513551,0.006746907,52,0,0.508684864,2820.0,12,0,1,0,0.0
0.010113513,0.167484126,58,0,0.224651683,9832.0,8,0,2,0,2.0
0.012607637,0.194805195,57,0,0.402825913,3750.0,5,0,1,0,0.0
0.427065599,0.701954187,53,3,0.425631295,6850.0,15,0,1,3,2.0
0.010141371,0.034565069,65,0,0.315515351,7295.0,11,0,2,0,2.0
0.032488088,0.441627047,27,0,0.12780386,3833.0,4,0,0,0,1.0
0.025731712,0.489037394,66,0,0.429809627,6460.0,10,0,1,0,0.0
