SeriousDlqin2yrs,RevolvingUtilizationOfUnsecuredLines,age,NumberOfTime30-59DaysPastDueNotWorse,DebtRatio,MonthlyIncome,NumberOfOpenCreditLinesAndLoans,NumberOfTimes90DaysLate,NumberRealEstateLoansOrLines,NumberOfTime60-89DaysPastDueNotWorse,NumberOfDependents
0,0.9999999,64,1,0.0,,0,0,0,2,0.0
0,0.0,78,0,0.0,,4,0,0,0,0.0
0,0.015270496,80,0,18.0,,5,0,0,0,0.0
0,0.0,52,0,1188.0,,3,0,1,0,0.0
0,0.0,56,0,1385.0,,8,0,1,0,0.0
0,0.281489173,71,0,5024.0,,9,0,3,0,0.0
0,0.04475079,56,0,51.0,,4,0,0,0,0.0
0,0.135815991,64,0,2698.0,,6,0,2,0,0.0
0,0.0,39,0,0.0,,2,0,0,0,0.0
1,0.946843854,29,0,361.0,,2,9,0,0,0.0
0,0.061792336,41,0,7414.0,,16,0,4,0,3.0
0,0.0,51,0,1220.0,,3,0,1,0,0.0
0,0.397824979,65,0,1263.0,,5,0,0,0,
1,0.785764956,63,1,370.0,,3,0,0,0,0.0
0,0.9999999,51,0,4717.0,,13,0,3,0,2.0
0,0.013457585,62,0,1560.0,,15,0,1,0,0.0
0,0.108125372,46,0,1850.0,,8,0,2,0,0.0
0,0.151106112,71,0,66.0,,4,0,0,0,0.0
0,0.024233704,62,0,1710.0,,6,0,1,0,0.0
0,0.9999999,50,98,37.0,,0,98,0,98,0.0
0,0.117235346,25,0,406.0,,1,0,0,0,
0,0.016984354,53,0,1715.0,,11,0,1,0,
0,0.286713287,25,0,1086.0,,3,0,1,0,
0,0.502933471,56,0,2297.0,,8,0,1,0,0.0
0,0.138247425,60,0,5665.0,,32,0,2,0,0.0
0,0.443547022,41,0,1779.0,,6,0,1,0,0.0
0,0.004699883,61,0,1373.0,,13,0,1,0,0.0
0,0.024807455,78,0,16.0,,3,0,0,0,
0,0.0,49,0,1792.0,,15,0,1,0,4.0
0,1.316770186,21,0,454.0,,2,0,0,0,
0,0.9999999,64,0,1155.0,,3,0,1,0,0.0
0,0.984031936,23,0,14.0,,1,0,0,0,0.0
0,0.963394343,53,0,301.0,,5,1,0,0,0.0
0,0.103368713,26,0,25.0,,3,0,0,0,
0,0.095599245,48,0,1948.0,,22,0,2,0,2.0
0,0.061271136,73,0,70.0,,2,0,0,0,0.0
0,0.157218675,59,0,61.0,,2,0,0,0,0.0
0,0.376248386,65,0,2471.0,,18,0,2,0,0.0
0,0.098963651,58,0,1620.0,,24,0,2,0,0.0
0,0.163362142,48,0,2292.0,,5,0,1,0,0.0
0,0.020653056,65,0,37.0,,14,0,0,0,0.0
1,0.462726965,63,0,2795.0,,13,0,1,0,1.0
0,0.0,45,0,568.0,,5,0,1,0,0.0
0,0.471171849,51,0,1537.0,,14,0,0,0,
0,0.014172169,39,0,24.0,,4,0,0,0,0.0
0,0.04745851,81,0,161.0,,10,0,1,0,0.0
1,1.353414697,49,0,471.0,,9,5,0,3,
0,0.242485085,63,1,3673.0,,16,0,1,0,2.0
0,0.9999999,36,0,4142.0,,7,0,2,0,0.0
0,0.585586046,44,0,3296.0,,12,0,2,0,0.0
0,0.967596657,53,0,4654.0,,11,0,2,0,2.0
0,0.176005656,63,0,1460.0,,4,0,1,0,0.0
0,0.002198504,64,0,2318.0,,6,0,1,0,1.0
0,0.767246551,54,0,2785.0,,6,0,2,0,1.0
0,0.008043129,64,0,438.0,,5,0,1,0,0.0
0,0.009349533,77,0,155.0,,5,0,0,0,
0,0.890021996,58,0,1281.0,,3,0,1,0,0.0
0,0.0,60,0,1427.0,,7,0,1,0,1.0
0,0.897251123,58,0,1883.0,,10,0,0,0,0.0
0,0.033276853,27,0,1042.0,,12,0,0,0,0.0
0,0.072839549,43,0,1303.0,,6,0,1,0,0.0
0,0.847415404,50,5,3325.0,,16,0,3,0,0.0
0,0.0,62,0,1966.0,,8,0,1,0,0.0
0,0.875758322,49,0,4442.0,,14,0,2,0,1.0
0,0.005527583,45,0,1265.0,,17,0,1,0,0.0
0,0.493715265,46,0,743.0,,4,0,0,0,0.0
0,0.177819302,69,0,2132.0,,5,0,1,0,0.0
0,0.080809131,66,0,2210.0,,9,0,1,0,0.0
0,0.027979093,58,1,3560.0,,10,0,1,0,0.0
0,0.084794347,48,0,1697.0,,6,0,1,0,0.0
0,0.155442916,32,0,1215.0,,6,0,0,0,0.0
0,0.050264701,63,1,2447.0,,15,0,2,0,0.0
0,0.675017757,60,0,5052.0,,21,0,2,0,0.0
0,0.004448122,68,0,17.0,,10,0,0,0,0.0
0,0.373482168,84,0,1212.0,,7,0,1,0,0.0
0,0.119494452,60,0,2621.0,,17,0,2,0,0.0
0,0.9999999,35,0,3.0,,0,0,0,0,
0,0.0496344,70,0,963.0,,5,0,1,0,0.0
0,0.011125976,73,2,33.0,,11,0,0,0,0.0
0,0.036996274,46,0,3694.0,,11,0,2,0,2.0
0,0.216702434,35,0,2597.0,,5,0,1,0,1.0
0,0.699692198,35,0,1410.0,,5,0,0,0,0.0
0,0.919926406,67,0,2338.0,,12,0,2,0,0.0
0,0.056971514,24,0,212.0,,2,0,0,0,0.0
0,0.138622679,65,0,1113.0,,11,0,1,0,0.0
0,0.789516939,54,3,1910.0,,11,0,1,0,1.0
0,0.335382562,38,0,2247.0,,9,0,1,0,2.0
0,0.002066598,64,0,925.0,,4,0,1,0,0.0
0,0.002287291,66,1,3.0,,6,0,0,0,0.0
0,0.105810296,71,0,151.0,,5,0,0,0,
0,0.06616097,52,0,4508.0,,13,0,1,0,0.0
0,0.486799111,75,4,3431.0,,14,0,1,0,1.0
0,0.185370881,50,0,2393.0,,6,0,1,0,0.0
0,0.330857845,35,0,1879.0,,5,0,1,0,0.0
0,0.909040411,39,0,1279.0,,4,0,0,0,2.0
0,0.045869039,76,0,78.0,,8,0,0,0,
0,0.072484009,64,0,1166.0,,4,0,1,0,0.0
0,0.00281606,63,2,2952.0,,13,0,1,0,0.0
0,0.0,43,1,751.0,,5,0,1,0,
0,0.072997192,32,1,2150.0,,4,0,1,0,
1,0.255709202,46,0,1603.0,,10,0,1,0,0.0
0,0.012799147,80,0,42.0,,7,0,0,0,
0,0.937710356,42,0,2581.0,,4,0,1,1,1.0
0,0.045042315,81,1,451.0,,8,0,0,0,0.0
0,0.360884323,34,0,1855.0,,7,0,1,0,4.0
0,0.06147429,41,0,21377.0,,13,0,7,0,0.0
0,0.063484184,59,0,1304.0,,18,0,1,0,0.0
0,0.0,68,0,0.0,,2,0,0,0,0.0
0,0.038089653,43,0,2930.0,,12,0,3,0,0.0
0,0.023621516,69,0,32.0,,9,0,0,0,
0,0.063374865,61,0,2306.0,,5,0,1,0,5.0
0,0.01107282,52,0,41.0,,10,0,0,0,
0,0.006718215,76,0,58.0,,5,0,0,0,0.0
0,0.074801546,76,0,303.0,,9,0,1,0,
0,0.9999999,37,0,112.0,,4,0,0,0,0.0
1,0.9999999,40,0,0.0,,0,0,0,0,0.0
0,0.092967429,86,0,195.0,,7,0,0,0,
0,0.0,48,0,1108.0,,4,0,1,0,
0,0.0,21,0,0.0,,1,0,0,0,0.0
0,0.059997842,49,0,2454.0,,4,0,1,0,0.0
0,0.028210996,37,0,44.0,,3,0,0,0,0.0
0,0.003831418,79,0,4.0,,4,0,0,0,
0,0.0,50,0,1524.0,,9,0,1,0,3.0
0,0.0,51,1,3977.0,,7,0,2,0,0.0
0,0.550011306,53,0,3389.0,,8,0,3,0,0.0
0,0.02159721,56,0,1521.0,,12,0,1,0,0.0
0,0.0,66,0,3730.0,,8,0,1,0,0.0
0,0.394580995,43,0,1643.0,,9,0,1,0,0.0
0,0.064293571,25,0,19.0,,2,0,0,0,0.0
0,0.00089997,57,0,2302.0,,3,0,1,0,0.0
0,0.013237675,61,0,11.0,,4,0,0,0,0.0
0,0.050855776,63,0,1108.0,,2,0,1,0,0.0
0,0.56489921,63,2,929.0,,11,0,0,1,0.0
1,0.9999999,39,0,0.0,,0,0,0,0,0.0
0,0.276913903,43,0,2308.0,,5,0,1,0,0.0
0,0.056540489,75,0,642.0,,5,0,1,0,0.0
0,0.030102929,74,0,60.0,,12,0,0,0,0.0
1,0.9999999,57,0,0.0,,0,0,0,0,0.0
0,0.772922916,48,0,2657.0,,4,0,1,0,0.0
0,0.054572293,62,0,112.0,,5,0,0,0,0.0
0,0.647474719,63,1,2615.0,,11,0,2,0,0.0
1,0.841901067,32,2,474.0,,3,3,0,2,3.0
0,0.450410468,38,0,2723.0,,4,0,1,0,0.0
1,0.9999999,25,0,1055.0,,1,5,1,1,0.0
0,0.9999999,58,1,309.0,,5,0,0,0,0.0
0,0.061595894,51,0,27.0,,4,0,0,0,0.0
0,0.001317466,82,0,24.0,,8,0,0,0,0.0
1,0.9999999,56,0,0.0,,0,1,0,0,0.0
0,0.457863553,53,0,2482.0,,9,0,2,0,0.0
0,0.038473009,78,0,65.0,,5,0,0,0,0.0
0,0.642631302,39,1,535.0,,10,0,0,0,0.0
0,0.002515958,73,0,1323.0,,8,0,1,0,
0,0.374356505,72,0,2481.0,,8,0,2,0,0.0
0,0.019961525,72,0,1305.0,,8,0,1,0,1.0
0,0.006315568,78,0,10.0,,9,0,0,0,0.0
0,0.196173733,55,0,56.0,,1,0,0,0,0.0
0,0.000827875,58,2,5116.0,,17,0,2,0,0.0
0,0.95690988,39,0,4151.0,,8,0,2,0,3.0
1,0.133362741,25,0,99.0,,4,0,0,0,
0,0.034495214,38,0,1122.0,,9,0,1,0,2.0
0,0.9999999,26,0,34.0,,1,0,0,0,0.0
0,0.156122925,60,0,76.0,,1,0,0,0,
0,0.0,70,0,877.0,,6,0,1,0,0.0
0,0.150211542,48,1,265.0,,22,1,0,1,0.0
0,0.587477405,72,0,3860.0,,10,0,2,0,0.0
0,0.107107698,44,0,4744.0,,11,0,2,0,0.0
0,0.046117665,55,0,2262.0,,7,0,1,0,0.0
0,0.435654995,62,0,5376.0,,15,0,3,0,0.0
0,0.9999999,56,0,126.0,,3,1,0,0,0.0
0,0.091138354,65,0,2403.0,,8,0,2,0,0.0
0,0.105250413,61,0,1599.0,,6,0,2,0,1.0
0,0.211501262,82,0,2183.0,,3,0,1,0,0.0
0,0.058608183,46,0,3334.0,,10,0,4,0,3.0
0,0.0,63,0,446.0,,8,0,0,0,0.0
1,0.481291069,51,4,2611.0,,11,2,1,1,0.0
0,0.0,55,0,1115.0,,3,0,1,0,
0,0.9999999,93,0,413.0,,1,0,1,0,0.0
0,0.0,34,0,332.0,,2,0,0,0,0.0
0,0.372695987,61,0,5782.0,,15,0,4,0,0.0
0,0.892349009,56,0,1116.0,,7,0,0,0,0.0
0,0.081192849,44,0,700.0,,13,0,0,0,0.0
0,0.0,59,0,3378.0,,13,0,2,0,0.0
0,0.00519896,37,0,0.0,,1,0,0,0,0.0
0,0.080799975,67,0,3584.0,,6,0,3,0,0.0
0,0.0,39,0,0.0,,2,0,0,0,
0,0.481303518,50,0,3643.0,,14,0,0,0,0.0
0,0.262625695,46,1,3835.0,,8,0,2,0,1.0
0,0.241504877,66,0,1933.0,,4,0,1,0,0.0
0,0.103898669,72,0,126.0,,4,0,0,0,0.0
0,0.017011988,86,0,41.0,,7,0,0,0,
0,0.9999999,55,0,1357.0,,4,0,2,0,0.0
0,0.322490335,50,0,71.0,,2,0,0,0,0.0
0,0.008113234,64,0,649.0,,14,0,0,0,0.0
0,0.058709118,50,0,5108.0,,9,0,1,0,0.0
0,0.0,53,0,2413.0,,6,0,1,0,0.0
1,0.9999999,47,0,424.0,,1,2,0,1,0.0
0,0.026599468,64,0,1393.0,,4,0,1,0,
0,0.088692118,58,0,4052.0,,17,0,1,0,0.0
0,0.580023076,67,0,690.0,,4,0,1,0,0.0
0,0.416926609,71,0,6761.0,,24,0,1,0,2.0
0,0.596412556,41,4,5924.0,,8,0,4,0,0.0
0,0.061663552,45,0,1809.0,,7,0,2,0,0.0
0,0.000945934,57,0,619.0,,14,0,1,0,0.0
0,0.183363327,29,0,1269.0,,2,0,1,0,0.0
0,0.032388,58,0,1782.0,,7,0,1,0,0.0
0,0.385598405,35,0,1753.0,,8,0,1,0,0.0
0,0.131122144,69,0,413.0,,8,0,0,0,0.0
0,0.0,70,0,9.0,,5,0,0,0,0.0
0,0.015820834,82,0,6.0,,2,0,0,0,
0,0.936684254,38,3,3116.0,,22,0,2,0,2.0
0,0.01618123,57,0,1432.0,,4,0,1,0,
0,0.9999999,63,0,2234.0,,3,0,1,0,0.0
0,0.016665556,69,0,422.0,,13,0,1,0,0.0
0,0.9999999,23,98,0.0,,0,98,0,98,
0,0.00469953,52,0,1552.0,,6,0,1,0,2.0
0,0.069064818,56,0,1646.0,,14,0,1,0,0.0
0,0.02527043,72,0,8.0,,6,0,0,0,0.0
0,0.022720402,53,0,1240.0,,6,0,1,0,
0,0.028499865,66,0,21.0,,6,0,1,0,0.0
0,0.151324585,64,0,6040.0,,16,0,2,0,0.0
1,0.205651267,31,0,964.0,,14,0,1,0,1.0
0,0.08187588,48,0,1110.0,,3,0,1,0,0.0
0,0.004322786,71,0,762.0,,11,0,1,0,0.0
0,0.0,63,0,2240.0,,10,0,1,0,0.0
0,0.008074004,71,0,1505.0,,11,0,0,0,0.0
0,0.0,66,0,0.0,,2,0,0,0,0.0
0,0.130357563,63,1,5819.0,,19,0,4,0,0.0
1,0.9999999,27,0,0.0,,1,0,0,0,0.0
0,0.9999999,36,0,1274.0,,1,0,1,0,0.0
0,0.002499875,58,0,3216.0,,3,0,2,0,0.0
0,0.0,62,0,940.0,,7,0,0,0,0.0
0,0.841349157,48,0,40.0,,1,0,0,0,0.0
0,0.0,61,0,2889.0,,15,0,1,0,0.0
0,0.062563925,48,0,2384.0,,19,0,1,0,4.0
0,0.066843349,57,1,1582.0,,17,0,2,1,5.0
0,0.002829348,80,0,79.0,,3,0,0,0,0.0
0,0.028146063,57,1,2016.0,,9,0,1,0,0.0
0,0.088539015,55,0,4291.0,,19,1,1,0,1.0
0,0.001508913,52,0,2950.0,,7,0,2,0,0.0
0,0.070692931,28,0,21.0,,1,0,0,0,0.0
0,0.023618558,52,0,1535.0,,7,0,1,0,0.0
0,0.0,63,0,1913.0,,5,0,2,0,0.0
1,0.917297387,36,3,3452.0,,9,0,1,1,0.0
0,0.00374704,87,0,4.0,,6,0,0,0,
0,0.132674188,64,0,2511.0,,11,0,3,0,0.0
0,0.001052576,63,1,610.0,,5,0,1,0,
0,0.002189507,65,0,1815.0,,8,0,1,0,0.0
0,0.0,44,0,1000.0,,5,0,1,0,2.0
0,0.446044316,53,0,167.0,,2,0,0,0,0.0
0,0.883255089,54,0,3637.0,,16,0,0,0,1.0
0,0.5834147,42,0,2239.0,,6,0,2,0,
0,0.9999999,32,0,0.0,,0,0,0,0,0.0
0,0.071602214,81,0,123.0,,6,0,0,0,0.0
0,0.224009741,54,0,1395.0,,11,0,1,0,0.0
0,0.453748528,53,0,2255.0,,8,0,3,0,1.0
0,0.0,63,0,0.0,,1,0,0,0,1.0
0,0.016019485,73,0,23.0,,2,0,0,0,1.0
0,0.100936744,74,0,28.0,,3,0,0,0,0.0
0,0.02514142,85,0,12.0,,2,0,0,0,0.0
0,0.088032609,74,0,900.0,,12,0,1,0,0.0
0,0.051998894,70,0,73.0,,3,0,0,0,0.0
0,0.541108804,43,0,2477.0,,3,0,1,0,2.0
1,1.093976506,29,0,3393.0,,7,0,2,0,2.0
0,0.086605363,69,0,73.0,,2,0,0,0,
0,0.078078179,64,0,3913.0,,8,0,2,0,0.0
0,0.024738055,82,0,17.0,,2,0,0,0,0.0
0,2355.0,56,0,1273.0,,6,0,1,0,0.0
0,0.022887794,67,0,1414.0,,8,0,2,0,0.0
0,0.9999999,62,0,1267.0,,3,0,1,0,0.0
0,0.070615685,76,0,44.0,,4,0,0,0,
0,0.9999999,44,0,200.0,,0,0,0,0,0.0
0,1.210526316,23,1,19.0,,3,0,0,0,0.0
0,0.9999999,44,0,1793.0,,5,0,2,0,4.0
0,0.013002576,69,0,391.0,,14,0,0,0,0.0
0,0.226923175,41,1,2360.0,,9,0,1,0,3.0
0,0.023748516,32,0,11.0,,1,0,0,0,
0,0.068171264,45,0,3376.0,,18,0,1,0,0.0
0,0.202008511,65,0,3282.0,,6,0,2,0,0.0
0,0.9999999,65,0,133.0,,3,0,0,0,
0,0.9999999,82,0,48.0,,0,0,0,0,0.0
0,0.064003696,82,0,1754.0,,15,0,1,0,0.0
0,0.06312237,40,0,45.0,,6,0,0,0,0.0
1,0.9999999,24,0,3.0,,1,0,0,0,0.0
0,0.9999999,79,0,22.0,,1,0,1,0,0.0
0,0.246707289,62,0,3279.0,,14,0,1,0,1.0
0,0.01716825,57,0,86.0,,12,0,0,0,
0,0.150816838,70,0,1348.0,,15,0,2,0,0.0
0,0.158455393,50,0,737.0,,3,0,0,0,0.0
0,0.480594963,47,0,2347.0,,5,0,2,0,0.0
0,0.009438794,74,0,11.0,,3,0,0,0,0.0
0,0.039137784,67,0,173.0,,14,0,0,0,0.0
0,0.064096946,41,0,2721.0,,7,0,1,0,4.0
0,0.503501204,62,1,269.0,,3,0,0,1,0.0
0,0.0,29,0,2658.0,,3,0,1,0,0.0
0,0.152856928,62,0,6499.0,,7,0,2,0,0.0
0,0.426580996,50,0,4849.0,,18,0,3,0,0.0
0,0.0239984,31,0,30.0,,6,0,0,0,0.0
0,0.0,67,0,1031.0,,8,0,1,0,0.0
0,0.007223665,73,0,7.0,,4,0,0,0,0.0
0,0.009657594,83,0,21.0,,14,0,0,0,0.0
0,0.9999999,23,0,65.0,,2,0,0,0,0.0
0,0.129929864,49,0,2629.0,,11,0,2,0,0.0
0,0.057645702,60,0,108.0,,5,0,0,0,0.0
1,0.850272995,48,0,1382.0,,15,0,0,0,3.0
0,0.9999999,54,0,0.0,,0,0,0,0,0.0
0,0.9999999,50,0,0.0,,0,0,0,0,0.0
0,0.015375825,41,0,317.0,,7,0,0,0,2.0
0,0.687591172,74,0,524.0,,4,0,0,0,0.0
1,0.046635576,70,0,2.0,,1,1,0,0,
0,0.022806066,51,0,731.0,,8,0,2,0,
0,0.581502434,25,0,652.0,,5,0,0,0,0.0
0,0.064261186,64,0,2290.0,,12,0,1,0,
0,0.072583858,71,0,330.0,,7,0,0,0,
0,0.9999999,60,0,1842.0,,4,0,1,0,0.0
0,0.062769635,57,0,65.0,,2,0,0,0,0.0
0,0.904108991,51,1,3195.0,,12,0,1,0,0.0
0,0.9999999,51,0,0.0,,3,0,0,0,0.0
0,0.162259205,67,0,1505.0,,9,0,1,1,1.0
0,0.055725598,52,1,6280.0,,10,0,3,0,2.0
0,0.0544064,46,0,2288.0,,8,0,1,0,
0,0.0,56,0,0.0,,1,0,0,0,0.0
0,0.75909812,44,0,1885.0,,11,0,1,0,0.0
0,1.287712288,76,0,38.0,,2,0,0,0,
0,0.231158308,34,0,3746.0,,10,0,3,0,2.0
0,0.005160957,45,0,1841.0,,4,0,2,0,0.0
0,0.002745038,66,0,4855.0,,7,0,2,0,0.0
0,0.000939475,54,0,1.0,,5,0,0,0,0.0
0,0.256215105,56,0,380.0,,4,0,1,0,0.0
0,0.11336083,42,0,705.0,,7,1,1,0,0.0
1,0.99040096,45,0,2461.0,,3,1,1,0,0.0
0,0.0,75,0,33.0,,2,0,0,0,0.0
1,0.901859504,52,0,390.0,,2,0,0,0,0.0
0,0.0,56,0,39.0,,6,0,0,0,0.0
0,0.031442698,55,0,444.0,,3,0,1,0,0.0
0,0.134533224,68,0,45.0,,1,0,0,0,0.0
0,0.334215025,55,0,1813.0,,8,0,1,0,0.0
0,0.9999999,79,0,13.0,,2,0,0,0,0.0
0,0.309610477,48,0,3561.0,,4,0,1,0,1.0
0,0.29928467,37,0,116.0,,3,0,0,0,0.0
0,0.344903935,41,0,3531.0,,3,0,1,0,0.0
0,0.190259226,67,0,1008.0,,8,0,1,0,
0,0.733125649,46,0,571.0,,1,0,0,0,0.0
0,0.022832667,49,0,470.0,,6,0,1,0,0.0
0,0.9999999,64,1,65.0,,4,0,0,0,0.0
0,0.017669553,62,0,2733.0,,7,0,1,0,0.0
0,0.001714146,32,0,399.0,,6,0,0,0,0.0
0,0.9999999,83,0,23.0,,6,0,0,0,0.0
0,0.0,53,1,4133.0,,9,0,2,0,0.0
0,0.004687143,37,0,1914.0,,7,0,2,0,0.0
0,0.073429291,61,0,2645.0,,6,0,1,0,0.0
0,0.95476131,28,0,593.0,,4,0,0,0,0.0
0,0.12694268,73,0,5151.0,,19,0,4,0,1.0
0,0.065510104,43,0,2763.0,,6,0,1,0,4.0
0,0.010726948,52,0,338.0,,5,0,0,0,0.0
0,0.9999999,31,1,206.0,,2,0,0,0,0.0
0,0.340633183,34,0,42.0,,1,0,0,0,0.0
0,0.158436837,66,0,15.0,,1,0,0,0,0.0
0,0.063467003,79,0,18.0,,3,0,0,0,0.0
0,0.524899307,68,0,6074.0,,12,0,2,0,0.0
0,0.000699965,36,1,1764.0,,8,0,1,0,0.0
0,0.048201893,52,0,3497.0,,5,0,2,0,0.0
0,0.0,91,0,0.0,,1,0,0,0,0.0
0,0.044779104,51,0,1547.0,,7,0,1,0,
0,0.033997044,57,0,8078.0,,10,0,3,0,
1,1.202247191,48,3,2506.0,,9,0,1,1,0.0
0,0.049008087,49,0,3788.0,,7,0,1,0,0.0
0,0.9999999,50,0,373.0,,1,0,0,0,0.0
0,0.9999999,27,0,0.0,,0,0,0,0,0.0
1,0.578842315,47,0,1460.0,,2,0,1,0,0.0
0,0.039373705,45,1,4966.0,,8,0,3,0,0.0
0,0.002492269,68,0,4120.0,,14,0,3,0,0.0
0,0.062257238,63,0,2119.0,,3,0,1,0,
0,0.468028875,62,2,845.0,,7,0,1,0,0.0
0,0.062645248,64,1,889.0,,9,0,1,0,
0,0.00367322,90,0,1.0,,3,0,0,0,
0,0.068091127,52,0,4736.0,,12,0,4,0,0.0
0,0.040447978,52,0,4904.0,,7,0,2,0,0.0
0,0.408329584,47,0,1462.0,,7,0,1,0,0.0
0,0.042889094,43,0,2804.0,,3,0,1,0,0.0
0,3.311206281,37,0,2024.0,,8,0,1,0,2.0
0,0.283205451,37,0,1375.0,,6,0,2,0,0.0
0,0.805127602,57,1,1247.0,,5,0,0,0,0.0
0,0.060513904,63,0,1276.0,,11,0,1,0,0.0
0,0.023286198,65,0,4871.0,,20,0,3,0,1.0
0,0.229786374,53,0,1805.0,,4,0,1,0,
0,0.00223976,61,0,690.0,,10,0,1,0,0.0
1,0.9999999,46,3,1667.0,,10,1,0,0,3.0
1,0.8752499,56,2,3366.0,,6,3,1,3,6.0
0,0.009618132,62,0,60.0,,9,0,0,0,0.0
0,0.235259521,48,0,1359.0,,7,0,1,0,0.0
0,0.095396822,50,0,2346.0,,13,0,1,0,2.0
0,0.011845698,76,0,9.0,,3,0,0,0,0.0
0,0.354173718,70,0,344.0,,4,0,0,0,0.0
0,0.569181507,44,1,2190.0,,6,0,2,0,0.0
0,0.298805966,72,0,1982.0,,16,0,1,0,0.0
0,0.629847976,73,0,2630.0,,15,0,2,0,0.0
0,0.031565442,69,0,838.0,,4,0,1,0,0.0
0,0.650944131,64,0,2263.0,,7,0,2,0,0.0
0,0.204222631,91,0,268.0,,3,0,0,0,
0,0.9999999,48,1,343.0,,1,0,0,0,0.0
1,0.944422231,24,1,70.0,,1,0,0,0,
0,0.236082863,66,0,1733.0,,15,0,2,0,0.0
0,0.250918727,47,0,329.0,,4,0,0,0,0.0
0,0.0,74,0,19.0,,2,0,0,0,
0,0.013982381,41,0,18.0,,8,0,0,0,0.0
0,0.704872841,43,1,4101.0,,5,0,2,0,2.0
1,0.295852074,35,0,21.0,,2,1,0,1,0.0
0,0.101544923,50,0,489.0,,2,0,0,0,
0,0.044176178,68,0,43.0,,4,0,0,0,
0,0.002302891,61,0,2174.0,,6,0,1,0,0.0
0,0.022530244,63,0,2209.0,,17,0,1,0,1.0
0,0.020119498,44,0,4.0,,1,0,0,0,
0,0.992568383,61,4,2735.0,,7,0,1,0,0.0
0,0.417356182,61,0,2864.0,,14,0,2,0,1.0
1,0.309373254,54,1,4369.0,,16,0,2,0,0.0
0,0.001893112,60,0,1808.0,,7,0,1,0,0.0
0,1.143403329,26,0,1068.0,,5,0,0,0,0.0
0,0.534878678,68,0,8043.0,,11,0,3,0,0.0
0,0.0,30,0,1094.0,,3,0,1,0,1.0
1,0.9999999,47,0,77.0,,1,2,0,2,0.0
0,0.002349883,70,1,1.0,,2,0,0,0,
1,0.196894561,40,1,72.0,,2,0,0,0,0.0
0,0.277586972,50,1,3236.0,,11,0,3,0,3.0
0,0.256885738,47,0,247.0,,6,0,0,0,2.0
0,0.0,67,0,1176.0,,5,0,1,0,
0,0.9999999,77,0,0.0,,6,0,0,0,0.0
0,0.0239992,68,0,1763.0,,6,0,1,0,0.0
0,0.018383332,76,0,1129.0,,5,0,1,0,
0,0.129093545,47,0,87.0,,10,0,0,0,0.0
0,0.861405938,70,1,1026.0,,5,0,1,0,0.0
0,0.625354147,49,0,2269.0,,8,0,1,0,0.0
0,0.339074273,47,0,1522.0,,7,0,2,0,1.0
0,0.796210862,60,0,4845.0,,26,0,2,1,0.0
0,0.549760539,42,0,474.0,,2,0,0,0,2.0
0,0.499516285,26,0,870.0,,5,0,0,0,0.0
0,0.200162706,42,0,1847.0,,3,0,1,0,0.0
0,0.314831109,37,0,6467.0,,22,0,1,0,0.0
1,0.892611036,50,6,2487.0,,14,0,2,4,0.0
0,0.007805221,70,0,1299.0,,5,0,1,0,0.0
0,0.229675547,47,3,4645.0,,20,0,3,0,2.0
0,0.036500513,63,0,1131.0,,5,0,1,0,0.0
0,0.9999999,65,0,3319.0,,7,0,3,0,1.0
0,0.029808104,79,0,1214.0,,11,0,1,0,
0,0.137634495,84,0,103.0,,3,0,0,0,0.0
1,0.100023225,39,0,3757.0,,12,0,2,0,0.0
0,0.954219253,47,1,310.0,,4,0,0,1,
0,0.090186685,45,1,2389.0,,14,0,1,0,0.0
0,0.9999999,37,0,10.0,,0,0,0,0,0.0
0,0.047671077,33,0,473.0,,8,0,0,0,0.0
0,0.325858374,33,0,2477.0,,17,0,2,0,0.0
0,0.011627456,52,0,701.0,,5,0,0,0,0.0
0,0.013796114,69,0,747.0,,7,0,1,0,0.0
0,0.027999263,68,0,659.0,,3,0,1,0,
0,0.010290535,54,0,1719.0,,6,0,1,0,0.0
0,0.437740693,36,0,1242.0,,9,0,1,0,2.0
1,0.9999999,32,0,106.0,,0,3,0,1,0.0
0,0.357513341,59,0,1806.0,,10,0,0,0,0.0
0,0.632187863,46,0,3075.0,,9,0,2,0,2.0
0,0.9999999,38,0,99.0,,1,0,0,0,0.0
0,0.020186303,76,0,429.0,,7,0,1,0,0.0
0,0.812574912,52,0,2483.0,,11,0,1,0,0.0
0,0.234468213,29,0,1698.0,,6,0,1,0,0.0
0,0.290285486,63,1,4487.0,,8,0,2,0,
0,0.061443079,65,1,7840.0,,7,0,3,0,0.0
0,1.027662056,67,1,655.0,,4,0,0,0,0.0
0,0.174833007,54,0,3719.0,,9,0,2,0,3.0
0,0.161008123,40,0,23.0,,1,0,0,0,0.0
0,0.284385707,77,0,1618.0,,10,0,2,0,
0,0.065436458,45,0,3421.0,,12,0,1,0,0.0
0,0.046793672,70,0,654.0,,7,0,1,0,0.0
0,0.003230707,79,0,5.0,,6,0,0,0,0.0
0,0.187268721,69,0,3740.0,,9,0,1,0,0.0
0,0.866237724,54,0,4377.0,,14,0,1,0,0.0
0,0.259728582,51,0,5935.0,,20,0,3,0,0.0
0,0.007861527,74,0,906.0,,6,0,0,0,0.0
0,0.213144845,59,0,3621.0,,8,0,2,0,2.0
0,0.623425105,71,0,280.0,,2,0,0,0,0.0
0,0.013362422,64,0,13.0,,2,0,0,0,0.0
